CookerStat, GenerateAssetRegistry=0.035685, Initialize=0.202022, RunGuid=RunID1584850A404A91D97DDAB3819F73F792
DDCTransactionId0603097EB5494D5EC390BB9A625859FA_0, PutCachedData=, CacheKey=NavCollision_B89838347A4348138EE337A847529C5C_NavCollision_X_24405EFD57424C8B7__5D0EFE73953859C0F779EDF11DD4927D513B8AC6, StartTime=2016.05.02-11.34.41, HierarchicalDDC=, DataSize=837, Duration=0.570487, RunGuid=RunID1584850A404A91D97DDAB3819F73F792
DDCTransactionId7585C9906B4C17A1EB9BFD8E45AEB3A9_1, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_FB7266B24D479BF55AB3FDACB6B9516__870D25B9A19D52552C2B6E003CCE4D0AF1729D0B, StartTime=2016.05.02-11.52.20, HierarchicalDDC=, DataSize=1834, Duration=0.614263, RunGuid=RunID1584850A404A91D97DDAB3819F73F792
DDCTransactionId38EEB1B0D440C8348259D7A492A9C9EE_0, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_9E8B8B88E648CF2B548D65B35A74E52__BCBE0526FB7124A2FD64F1ECF4E503F8294FB7EB, StartTime=2016.05.02-11.52.20, HierarchicalDDC=, DataSize=1834, Duration=0.591483, RunGuid=RunID1584850A404A91D97DDAB3819F73F792
DDCTransactionId0603097EB5494D5EC390BB9A625859FA_2, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_8D2DDD70FA43B61031E771BB7392267__1CA2BE172228BCF43A3042F6E40E340C57C98D76, StartTime=2016.05.02-11.52.20, HierarchicalDDC=, DataSize=1834, Duration=0.858713, RunGuid=RunID1584850A404A91D97DDAB3819F73F792
DDCTransactionId38EEB1B0D440C8348259D7A492A9C9EE_1, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_72233B8F0D43B9CB3E3FF386519F59F__3FE1581A6EA854E4895218A893934CE5C73DFC30, StartTime=2016.05.02-11.52.20, HierarchicalDDC=, DataSize=1834, Duration=0.609651, RunGuid=RunID1584850A404A91D97DDAB3819F73F792
DDCTransactionId0603097EB5494D5EC390BB9A625859FA_3, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_AFBACE6C2D44AA6509C73F866308DDD__4154A1597FC205979F79D884AA4EAAFDD2B9D705, StartTime=2016.05.02-11.52.20, HierarchicalDDC=, DataSize=1834, Duration=0.843704, RunGuid=RunID1584850A404A91D97DDAB3819F73F792
DDCTransactionId7585C9906B4C17A1EB9BFD8E45AEB3A9_2, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_063D6B11984848EC2FBE90BBC7A2A44__66AE1C9683C23492B4EA415B44B60B4FE45D30C1, StartTime=2016.05.02-11.52.20, HierarchicalDDC=, DataSize=1834, Duration=0.658143, RunGuid=RunID1584850A404A91D97DDAB3819F73F792
DDCTransactionId38EEB1B0D440C8348259D7A492A9C9EE_2, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_1DF589007A46A62713FD0D997720966__7A4EF83CC16D5260FC7209E45921B1F0A411222C, StartTime=2016.05.02-11.52.20, HierarchicalDDC=, DataSize=1834, Duration=0.826880, RunGuid=RunID1584850A404A91D97DDAB3819F73F792
DDCTransactionId0603097EB5494D5EC390BB9A625859FA_4, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_0ED177B9F54AD00B8699CE893E18D3A__DAB20EB6BA2CBBA498F3F6B859FB1C08B82320DA, StartTime=2016.05.02-11.52.21, HierarchicalDDC=, DataSize=1834, Duration=0.774745, RunGuid=RunID1584850A404A91D97DDAB3819F73F792
DDCTransactionId38EEB1B0D440C8348259D7A492A9C9EE_3, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_810EBD032C42EE805337B690409D28C__5E8833C67BB21AF940ADA3A0AA005509895B6AC2, StartTime=2016.05.02-11.52.21, HierarchicalDDC=, DataSize=1834, Duration=0.778701, RunGuid=RunID1584850A404A91D97DDAB3819F73F792
DDCTransactionId0603097EB5494D5EC390BB9A625859FA_5, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_58EB9EAAB140B84555FA2EA375A29D9__982ED7136EEBE096569888103DFF7D5DE9761E84, StartTime=2016.05.02-11.52.21, HierarchicalDDC=, DataSize=1834, Duration=0.683222, RunGuid=RunID1584850A404A91D97DDAB3819F73F792
DDCTransactionId7585C9906B4C17A1EB9BFD8E45AEB3A9_3, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_A24220463C420F52C559AAB3789F694__072554EA907810EA688A1BF7484A23920B80D4C7, StartTime=2016.05.02-11.52.21, HierarchicalDDC=, DataSize=1834, Duration=0.653114, RunGuid=RunID1584850A404A91D97DDAB3819F73F792
DDCTransactionId38EEB1B0D440C8348259D7A492A9C9EE_4, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_CFDF95C5BD4365F7825A419463453F0__1745D29D08929178FE3AC8A8E62CC8FA6D626FF4, StartTime=2016.05.02-11.52.21, HierarchicalDDC=, DataSize=1834, Duration=0.779763, RunGuid=RunID1584850A404A91D97DDAB3819F73F792
DDCTransactionId0603097EB5494D5EC390BB9A625859FA_6, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_49835255D94B84F9C6A76BA630E0397__491DCD3940FEB9B8D57A8AD270D4EDFB34ABF898, StartTime=2016.05.02-11.52.21, HierarchicalDDC=, DataSize=1834, Duration=0.768594, RunGuid=RunID1584850A404A91D97DDAB3819F73F792
DDCTransactionId38EEB1B0D440C8348259D7A492A9C9EE_5, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_E61B40D6A04B384B841851B9CC1AF06__3C1065CD36DF6F292A981D21E773CCFE54F62DBB, StartTime=2016.05.02-11.52.21, HierarchicalDDC=, DataSize=1834, Duration=0.665922, RunGuid=RunID1584850A404A91D97DDAB3819F73F792
DDCTransactionId0603097EB5494D5EC390BB9A625859FA_7, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_E25811DED74FF5E758DC7585DC0BAF3__D809218F8EAAE036A576B15C2501B90F4DD32F12, StartTime=2016.05.02-11.52.21, HierarchicalDDC=, DataSize=1834, Duration=0.750344, RunGuid=RunID1584850A404A91D97DDAB3819F73F792
DDCTransactionId7585C9906B4C17A1EB9BFD8E45AEB3A9_4, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_785250D53049494251568B9EC42AD03__276A4B2E2248A429143676C858224FD309419C8C, StartTime=2016.05.02-11.52.21, HierarchicalDDC=, DataSize=1834, Duration=0.649691, RunGuid=RunID1584850A404A91D97DDAB3819F73F792
DDCTransactionId38EEB1B0D440C8348259D7A492A9C9EE_6, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_DFE2FB1C98493A247016A892BB091D2__09DB31C6E980E85CB9EE4D4DA064053F0980CA21, StartTime=2016.05.02-11.52.21, HierarchicalDDC=, DataSize=1834, Duration=0.685304, RunGuid=RunID1584850A404A91D97DDAB3819F73F792
DDCTransactionId0603097EB5494D5EC390BB9A625859FA_8, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_C82D4A5F634B17C6EAF1E48E0FCE590__EC40EFDC0FA17747C60D5832E50859A8A36EE6A0, StartTime=2016.05.02-11.52.21, HierarchicalDDC=, DataSize=1834, Duration=0.765182, RunGuid=RunID1584850A404A91D97DDAB3819F73F792
DDCTransactionId38EEB1B0D440C8348259D7A492A9C9EE_7, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_639F0697144E02B0FCE93A86FA8A1D2__C9EEEF5E267DFB4AB06967D4043D54EFB74FA01C, StartTime=2016.05.02-11.52.21, HierarchicalDDC=, DataSize=1834, Duration=0.689384, RunGuid=RunID1584850A404A91D97DDAB3819F73F792
DDCTransactionId0603097EB5494D5EC390BB9A625859FA_9, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_150A1C0460427E4677D4AF977CFE4D7__119E1BD5FD0C2367F8AC120062CE89786284052F, StartTime=2016.05.02-11.52.21, HierarchicalDDC=, DataSize=1834, Duration=0.667725, RunGuid=RunID1584850A404A91D97DDAB3819F73F792
DDCTransactionId7585C9906B4C17A1EB9BFD8E45AEB3A9_5, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_B81A4C4F1A4B439FF5DD94A0F91D774__97773A0CBD5540B39D375C86FEB006619BD2CA72, StartTime=2016.05.02-11.52.21, HierarchicalDDC=, DataSize=1834, Duration=0.673756, RunGuid=RunID1584850A404A91D97DDAB3819F73F792
DDCTransactionId38EEB1B0D440C8348259D7A492A9C9EE_8, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_CD64186CAF4F13C9FC961AB1FAA8599__5AC1B1627A168A3EE7C1918F1E5931DD2EE8AD8E, StartTime=2016.05.02-11.52.22, HierarchicalDDC=, DataSize=1834, Duration=0.688527, RunGuid=RunID1584850A404A91D97DDAB3819F73F792
DDCTransactionId0603097EB5494D5EC390BB9A625859FA_10, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_3432232EE640875E7901BB8AA6BCA52__45ADD2C05277C9E124B9DCCAD0959D286F0BFB7E, StartTime=2016.05.02-11.52.22, HierarchicalDDC=, DataSize=1834, Duration=0.842225, RunGuid=RunID1584850A404A91D97DDAB3819F73F792
DDCTransactionId38EEB1B0D440C8348259D7A492A9C9EE_9, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_88E90A11D344DBFD0ED85682DABC89F__194B39193F2719FCB12EB9F16B9BCB4EB636B2A0, StartTime=2016.05.02-11.52.22, HierarchicalDDC=, DataSize=1834, Duration=0.737377, RunGuid=RunID1584850A404A91D97DDAB3819F73F792
DDCTransactionId0603097EB5494D5EC390BB9A625859FA_11, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_3DFF0F0BA44ED36D55DCF4ACFFF8AA6__840F68A919D3E8A3A1057609A5F21DF7EF219FC8, StartTime=2016.05.02-11.52.22, HierarchicalDDC=, DataSize=1834, Duration=0.676487, RunGuid=RunID1584850A404A91D97DDAB3819F73F792
DDCTransactionId7585C9906B4C17A1EB9BFD8E45AEB3A9_6, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_92D4DE27BA446EAEEB91FCA4E8AB4E9__F47CB7318F37B9EAE099F825B19BE4A2C42AFB7B, StartTime=2016.05.02-11.52.22, HierarchicalDDC=, DataSize=1834, Duration=0.604186, RunGuid=RunID1584850A404A91D97DDAB3819F73F792
DDCTransactionId38EEB1B0D440C8348259D7A492A9C9EE_10, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_188427A75E4869C0238FD2AA3960B9C__A3AE14456C6EE577210494CF49C31BAEEF6C3A50, StartTime=2016.05.02-11.52.22, HierarchicalDDC=, DataSize=1834, Duration=0.630740, RunGuid=RunID1584850A404A91D97DDAB3819F73F792
DDCTransactionId0603097EB5494D5EC390BB9A625859FA_12, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_82308CFCE048228EC073549F68A05F9__5E63DA2F9F0F5B31F81CA6993748BCE0B19CD4F6, StartTime=2016.05.02-11.52.22, HierarchicalDDC=, DataSize=1834, Duration=0.619538, RunGuid=RunID1584850A404A91D97DDAB3819F73F792
DDCTransactionId38EEB1B0D440C8348259D7A492A9C9EE_11, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_1B2344FBFA49D44DFB972993D336E58__B68E7A79A6FA6D908E0214C8B896287A56D59B61, StartTime=2016.05.02-11.52.22, HierarchicalDDC=, DataSize=1834, Duration=0.647202, RunGuid=RunID1584850A404A91D97DDAB3819F73F792
DDCTransactionId0603097EB5494D5EC390BB9A625859FA_13, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_524EDF741243436CFAACB1BAD1BE7DB__8D4BF4CCC2561883CA72CD9C385DF3EF77187689, StartTime=2016.05.02-11.52.22, HierarchicalDDC=, DataSize=1834, Duration=16.425406, RunGuid=RunID1584850A404A91D97DDAB3819F73F792
DDCTransactionId7585C9906B4C17A1EB9BFD8E45AEB3A9_7, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_9D402A1B864D9CC7889A278DEDFED3C__E481EBBF6D8DF5DE1107420F48CB1930200E963B, StartTime=2016.05.02-11.52.22, HierarchicalDDC=, DataSize=1834, Duration=0.675138, RunGuid=RunID1584850A404A91D97DDAB3819F73F792
DDCTransactionId38EEB1B0D440C8348259D7A492A9C9EE_12, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_D00D47BED84C7F57C0A4408E01B4B57__E4788886E3CC2AE5829F8E93C625E14418A252DD, StartTime=2016.05.02-11.52.22, HierarchicalDDC=, DataSize=1834, Duration=0.643756, RunGuid=RunID1584850A404A91D97DDAB3819F73F792
DDCTransactionId0603097EB5494D5EC390BB9A625859FA_14, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_228F2506C34798A204C6049E6E3D2D7__B0FCB31B9E29D1CB45D6F243EA0F7F9F94736413, StartTime=2016.05.02-11.52.22, HierarchicalDDC=, DataSize=1834, Duration=0.713814, RunGuid=RunID1584850A404A91D97DDAB3819F73F792
DDCTransactionId38EEB1B0D440C8348259D7A492A9C9EE_13, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_3415510C5047086711EBF3A8A5F0528__A8B0001E2CF638FD21FEA673B31C43AF02DE19C6, StartTime=2016.05.02-11.52.22, HierarchicalDDC=, DataSize=1834, Duration=0.716127, RunGuid=RunID1584850A404A91D97DDAB3819F73F792
DDCTransactionId0603097EB5494D5EC390BB9A625859FA_15, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_726675F8BE45DFCC69CC2B8962CF539__A3A0DD3B21E4A70A33A205435F5936DC323BB61E, StartTime=2016.05.02-11.52.22, HierarchicalDDC=, DataSize=1834, Duration=0.628524, RunGuid=RunID1584850A404A91D97DDAB3819F73F792
DDCTransactionId7585C9906B4C17A1EB9BFD8E45AEB3A9_8, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_5191BBCCF748EA44BFB0D6AC72E59CC__C8183F4661099868025C2422E07628E217038A7B, StartTime=2016.05.02-11.52.22, HierarchicalDDC=, DataSize=1834, Duration=0.756267, RunGuid=RunID1584850A404A91D97DDAB3819F73F792
DDCTransactionId38EEB1B0D440C8348259D7A492A9C9EE_14, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_1B38D4A1CC4B8961F19930AA2EBF6AC__3229AF728C56D5AC592D38FE85A2404FC33A6D2B, StartTime=2016.05.02-11.52.22, HierarchicalDDC=, DataSize=1834, Duration=0.777673, RunGuid=RunID1584850A404A91D97DDAB3819F73F792
DDCTransactionId0603097EB5494D5EC390BB9A625859FA_16, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_F005F7AF7E472A4E42CB0A8EC20F79C__583A97775D39490FD3C15D888BFD236B291B373F, StartTime=2016.05.02-11.52.22, HierarchicalDDC=, DataSize=1834, Duration=0.715982, RunGuid=RunID1584850A404A91D97DDAB3819F73F792
DDCTransactionId38EEB1B0D440C8348259D7A492A9C9EE_15, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_52F214B80E475A762D29AEB7450DE46__C62AC70F8476E6F5AC00068BB3308038241B1983, StartTime=2016.05.02-11.52.23, HierarchicalDDC=, DataSize=1834, Duration=0.710297, RunGuid=RunID1584850A404A91D97DDAB3819F73F792
